Row ID,Branch ID,Branch Name,Number of Holds,Title,Author,As of Date,Web URL
EPLMCN20160222Good and cheap : eat well on $4/day / Leanne Brown,EPLMCN,,2,Good and cheap : eat well on $4/day / Leanne Brown,BROWN LEANNE,02/22/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=good%20and%20cheap
EPLMCN20160222Big magic : creative living beyond fear / Elizabeth Gilbert,EPLMCN,,2,Big magic : creative living beyond fear / Elizabeth Gilbert,GILBERT ELIZABETH,02/22/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=big%20magic%20%3A
EPLMCN20160222Girl's Guide to Moving On  / by Debbie  Macomber,EPLMCN,,2,Girl's Guide to Moving On  / by Debbie  Macomber,MACOMBER DEBBIE,02/22/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=girl%27s%20guide%20to
EPLMCN20160229Blue : a novel / Danielle Steel,EPLMCN,,4,Blue : a novel / Danielle Steel,STEEL DANIELLE,02/29/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=blue%20%3A%20a
"EPLMCN20160229The wonder weeks : how to stimulate your baby's mental development and help him turn his 10 predictable, great, fussy, phases into magical leaps forward / Hetty van de Rijt and Frans Plooij ; [translation by Stephen Sonderegger and Gayle Kidder]. --",EPLMCN,,2,"The wonder weeks : how to stimulate your baby's mental development and help him turn his 10 predictable, great, fussy, phases into magical leaps forward / Hetty van de Rijt and Frans Plooij ; [translation by Stephen Sonderegger and Gayle Kidder]. --",VANDERIJT HETTY,02/29/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20weeks
EPLMCN20160229See me / Nicholas Sparks,EPLMCN,,2,See me / Nicholas Sparks,SPARKS NICHOLAS,02/29/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=see%20me%20/
EPLMCN20160229What was mine : a novel / Helen Klein Ross,EPLMCN,,2,What was mine : a novel / Helen Klein Ross,ROSS HELEN KLEIN,02/29/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=what%20was%20mine
EPLMCN20160229The piano maker / Kurt Palka,EPLMCN,,3,The piano maker / Kurt Palka,PALKA KURT,02/29/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20piano%20maker
EPLMCN20160229Good and cheap : eat well on $4/day / Leanne Brown,EPLMCN,,2,Good and cheap : eat well on $4/day / Leanne Brown,BROWN LEANNE,02/29/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=good%20and%20cheap
EPLMCN20160229The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,EPLMCN,,2,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,02/29/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLMCN20160229The illegal : a novel / Lawrence Hill,EPLMCN,,2,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,02/29/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLMCN20160229Girl's Guide to Moving On  / by Debbie  Macomber,EPLMCN,,2,Girl's Guide to Moving On  / by Debbie  Macomber,MACOMBER DEBBIE,02/29/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=girl%27s%20guide%20to
EPLMCN20160229My name is Lucy Barton : a novel / Elizabeth Strout,EPLMCN,,2,My name is Lucy Barton : a novel / Elizabeth Strout,STROUT ELIZABETH,02/29/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20name%20is
EPLMCN20160307The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,EPLMCN,,2,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/07/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLMCN20160307To kill a mockingbird / Harper Lee,EPLMCN,,4,To kill a mockingbird / Harper Lee,LEE HARPER,03/07/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=to%20kill%20a
EPLMCN20160307The illegal : a novel / Lawrence Hill,EPLMCN,,2,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,03/07/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLMCN20160307Good and cheap : eat well on $4/day / Leanne Brown,EPLMCN,,2,Good and cheap : eat well on $4/day / Leanne Brown,BROWN LEANNE,03/07/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=good%20and%20cheap
EPLMCN20160307The girl on the train / Paula Hawkins,EPLMCN,,2,The girl on the train / Paula Hawkins,HAWKINS PAULA,03/07/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLMCN20160307The piano maker / Kurt Palka,EPLMCN,,3,The piano maker / Kurt Palka,PALKA KURT,03/07/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20piano%20maker
EPLMCN20160307My name is Lucy Barton : a novel / Elizabeth Strout,EPLMCN,,3,My name is Lucy Barton : a novel / Elizabeth Strout,STROUT ELIZABETH,03/07/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20name%20is
"EPLMCN20160307The wonder weeks : how to stimulate your baby's mental development and help him turn his 10 predictable, great, fussy, phases into magical leaps forward / Hetty van de Rijt and Frans Plooij ; [translation by Stephen Sonderegger and Gayle Kidder]. --",EPLMCN,,2,"The wonder weeks : how to stimulate your baby's mental development and help him turn his 10 predictable, great, fussy, phases into magical leaps forward / Hetty van de Rijt and Frans Plooij ; [translation by Stephen Sonderegger and Gayle Kidder]. --",VANDERIJT HETTY,03/07/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20weeks
EPLMCN20160307After Alice / Gregory Maguire,EPLMCN,,2,After Alice / Gregory Maguire,MAGUIRE GREGORY,03/07/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=after%20alice%20/
EPLMCN20160307Blue : a novel / Danielle Steel,EPLMCN,,3,Blue : a novel / Danielle Steel,STEEL DANIELLE,03/07/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=blue%20%3A%20a
EPLMCN20160314The girl on the train / Paula Hawkins,EPLMCN,,3,The girl on the train / Paula Hawkins,HAWKINS PAULA,03/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLMCN20160314My name is Lucy Barton : a novel / Elizabeth Strout,EPLMCN,,3,My name is Lucy Barton : a novel / Elizabeth Strout,STROUT ELIZABETH,03/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20name%20is
EPLMCN20160314The piano maker / Kurt Palka,EPLMCN,,3,The piano maker / Kurt Palka,PALKA KURT,03/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20piano%20maker
EPLMCN20160314After you / Jojo Moyes,EPLMCN,,2,After you / Jojo Moyes,MOYES JOJO,03/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=after%20you%20/
EPLMCN20160314Blue : a novel / Danielle Steel,EPLMCN,,3,Blue : a novel / Danielle Steel,STEEL DANIELLE,03/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=blue%20%3A%20a
EPLMCN20160314To kill a mockingbird / Harper Lee,EPLMCN,,4,To kill a mockingbird / Harper Lee,LEE HARPER,03/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=to%20kill%20a
EPLMCN20160314The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,EPLMCN,,2,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLMCN20160314After Alice / Gregory Maguire,EPLMCN,,2,After Alice / Gregory Maguire,MAGUIRE GREGORY,03/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=after%20alice%20/
EPLMCN20160314My Secret Mother  / by Phyllis  Whitsell,EPLMCN,,3,My Secret Mother  / by Phyllis  Whitsell,WHITSELL PHYLLIS,03/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20mother
"EPLMCN20160321My secret mother : two different lives, one heartbreaking secret : a memoir / Phyllis Whitsell with Barbara Fisher",EPLMCN,,3,"My secret mother : two different lives, one heartbreaking secret : a memoir / Phyllis Whitsell with Barbara Fisher",WHITSELL PHYLLIS,03/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20mother
EPLMCN20160321Good and cheap : eat well on $4/day / Leanne Brown,EPLMCN,,2,Good and cheap : eat well on $4/day / Leanne Brown,BROWN LEANNE,03/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=good%20and%20cheap
EPLMCN20160321The girl on the train / Paula Hawkins,EPLMCN,,3,The girl on the train / Paula Hawkins,HAWKINS PAULA,03/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLMCN20160321Me before you / Jojo Moyes,EPLMCN,,2,Me before you / Jojo Moyes,MOYES JOJO,03/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you
EPLMCN20160321Brooklyn : a novel / Colm Toibin,EPLMCN,,4,Brooklyn : a novel / Colm Toibin,TOIBIN COLM,03/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=brooklyn%20%3A%20a
EPLMCN20160321The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,EPLMCN,,2,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLMCN20160321Blue : a novel / Danielle Steel,EPLMCN,,3,Blue : a novel / Danielle Steel,STEEL DANIELLE,03/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=blue%20%3A%20a
EPLMCN20160321My name is Lucy Barton : a novel / Elizabeth Strout,EPLMCN,,3,My name is Lucy Barton : a novel / Elizabeth Strout,STROUT ELIZABETH,03/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20name%20is
EPLMCN20160321The lovers : Afghanistan's Romeo & Juliet : the true story of how they defied their families and escaped an honor killing / Rod Nordland,EPLMCN,,2,The lovers : Afghanistan's Romeo & Juliet : the true story of how they defied their families and escaped an honor killing / Rod Nordland,NORDLAND ROD,03/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20lovers%20%3A
"EPLMCN20160321The wonder weeks : how to stimulate your baby's mental development and help him turn his 10 predictable, great, fussy, phases into magical leaps forward / Hetty van de Rijt and Frans Plooij ; [translation by Stephen Sonderegger and Gayle Kidder]. --",EPLMCN,,2,"The wonder weeks : how to stimulate your baby's mental development and help him turn his 10 predictable, great, fussy, phases into magical leaps forward / Hetty van de Rijt and Frans Plooij ; [translation by Stephen Sonderegger and Gayle Kidder]. --",VANDERIJT HETTY,03/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20weeks
EPLMCN20160328Brooklyn : a novel / Colm Toibin,EPLMCN,,4,Brooklyn : a novel / Colm Toibin,TOIBIN COLM,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=brooklyn%20%3A%20a
EPLMCN20160328To kill a mockingbird / Harper Lee,EPLMCN,,3,To kill a mockingbird / Harper Lee,LEE HARPER,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=to%20kill%20a
"EPLMCN20160328My secret mother : two different lives, one heartbreaking secret : a memoir / Phyllis Whitsell with Barbara Fisher",EPLMCN,,3,"My secret mother : two different lives, one heartbreaking secret : a memoir / Phyllis Whitsell with Barbara Fisher",WHITSELL PHYLLIS,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20mother
EPLMCN20160328My name is Lucy Barton : a novel / Elizabeth Strout,EPLMCN,,3,My name is Lucy Barton : a novel / Elizabeth Strout,STROUT ELIZABETH,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20name%20is
EPLMCN20160328The lovers : Afghanistan's Romeo & Juliet : the true story of how they defied their families and escaped an honor killing / Rod Nordland,EPLMCN,,2,The lovers : Afghanistan's Romeo & Juliet : the true story of how they defied their families and escaped an honor killing / Rod Nordland,NORDLAND ROD,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20lovers%20%3A
EPLMCN20160328The widow / Fiona Barton,EPLMCN,,3,The widow / Fiona Barton,BARTON FIONA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20widow%20/
EPLMCN20160328Good and cheap : eat well on $4/day / Leanne Brown,EPLMCN,,2,Good and cheap : eat well on $4/day / Leanne Brown,BROWN LEANNE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=good%20and%20cheap
EPLMCN20160328The girl on the train / Paula Hawkins,EPLMCN,,3,The girl on the train / Paula Hawkins,HAWKINS PAULA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLMCN20160328The expatriates / Janice Y. K. Lee,EPLMCN,,2,The expatriates / Janice Y. K. Lee,LEE JANICE Y K,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20expatriates%20/
EPLMCN20160328The illegal : a novel / Lawrence Hill,EPLMCN,,3,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLMCN20160404Good and cheap : eat well on $4/day / Leanne Brown,EPLMCN,,2,Good and cheap : eat well on $4/day / Leanne Brown,BROWN LEANNE,04/04/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=good%20and%20cheap
EPLMCN20160404Brooklyn : a novel / Colm Toibin,EPLMCN,,4,Brooklyn : a novel / Colm Toibin,TOIBIN COLM,04/04/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=brooklyn%20%3A%20a
"EPLMCN20160404The Whole30 : the 30-day guide to total health and food freedom / Melissa Hartwig and Dallas Hartwig, with chef Richard Bradford ; photography by Alexandra Grablewski",EPLMCN,,2,"The Whole30 : the 30-day guide to total health and food freedom / Melissa Hartwig and Dallas Hartwig, with chef Richard Bradford ; photography by Alexandra Grablewski",HARTWIG MELISSA,04/04/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whole30%20%3A
EPLMCN20160404Happiness equation: Want nothing + do anything = have everything  / by Neil  Pasricha,EPLMCN,,2,Happiness equation: Want nothing + do anything = have everything  / by Neil  Pasricha,PASRICHA NEIL,04/04/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=happiness%20equation%3A%20want
EPLMCN20160404The girl on the train / Paula Hawkins,EPLMCN,,3,The girl on the train / Paula Hawkins,HAWKINS PAULA,04/04/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLMCN20160404The lovers : Afghanistan's Romeo & Juliet : the true story of how they defied their families and escaped an honor killing / Rod Nordland,EPLMCN,,2,The lovers : Afghanistan's Romeo & Juliet : the true story of how they defied their families and escaped an honor killing / Rod Nordland,NORDLAND ROD,04/04/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20lovers%20%3A
"EPLMCN20160404My secret mother : two different lives, one heartbreaking secret : a memoir / Phyllis Whitsell with Barbara Fisher",EPLMCN,,3,"My secret mother : two different lives, one heartbreaking secret : a memoir / Phyllis Whitsell with Barbara Fisher",WHITSELL PHYLLIS,04/04/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20mother
EPLMCN20160404Old school / by Jeff Kinney,EPLMCN,,2,Old school / by Jeff Kinney,KINNEY JEFF,04/04/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=old%20school%20/
EPLMCN20160404After Alice / Gregory Maguire,EPLMCN,,2,After Alice / Gregory Maguire,MAGUIRE GREGORY,04/04/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=after%20alice%20/
EPLMCN20160404A few of the girls / Maeve Binchy,EPLMCN,,3,A few of the girls / Maeve Binchy,BINCHY MAEVE 002012,04/04/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=a%20few%20of
EPLMCN20160411The happiness equation : want nothing + do anything = have everything / Neil Pasricha,EPLMCN,,2,The happiness equation : want nothing + do anything = have everything / Neil Pasricha,PASRICHA NEIL,04/11/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20happiness%20equation
EPLMCN20160411A few of the girls / Maeve Binchy,EPLMCN,,3,A few of the girls / Maeve Binchy,BINCHY MAEVE 002012,04/11/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=a%20few%20of
EPLMCN20160411The girl on the train / Paula Hawkins,EPLMCN,,3,The girl on the train / Paula Hawkins,HAWKINS PAULA,04/11/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
"EPLMCN20160411My secret mother : two different lives, one heartbreaking secret : a memoir / Phyllis Whitsell with Barbara Fisher",EPLMCN,,3,"My secret mother : two different lives, one heartbreaking secret : a memoir / Phyllis Whitsell with Barbara Fisher",WHITSELL PHYLLIS,04/11/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20mother
EPLMCN20160411The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,EPLMCN,,3,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,04/11/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLMCN20160411Brooklyn : a novel / Colm Toibin,EPLMCN,,4,Brooklyn : a novel / Colm Toibin,TOIBIN COLM,04/11/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=brooklyn%20%3A%20a
EPLMCN20160411Fifteen dogs : an apologue / Andre Alexis,EPLMCN,,2,Fifteen dogs : an apologue / Andre Alexis,ALEXIS ANDRE,04/11/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=fifteen%20dogs%20%3A
EPLMCN20160411The damned / Andrew Pyper,EPLMCN,,2,The damned / Andrew Pyper,PYPER ANDREW,04/11/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20damned%20/
"EPLMCN20160411The Whole30 : the 30-day guide to total health and food freedom / Melissa Hartwig and Dallas Hartwig, with chef Richard Bradford ; photography by Alexandra Grablewski",EPLMCN,,2,"The Whole30 : the 30-day guide to total health and food freedom / Melissa Hartwig and Dallas Hartwig, with chef Richard Bradford ; photography by Alexandra Grablewski",HARTWIG MELISSA,04/11/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whole30%20%3A
EPLMCN20160411Old school / by Jeff Kinney,EPLMCN,,2,Old school / by Jeff Kinney,KINNEY JEFF,04/11/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=old%20school%20/
EPLMCN20160418The happiness equation : want nothing + do anything = have everything / Neil Pasricha,EPLMCN,,2,The happiness equation : want nothing + do anything = have everything / Neil Pasricha,PASRICHA NEIL,04/18/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20happiness%20equation
EPLMCN20160418The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,EPLMCN,,3,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,04/18/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLMCN20160418The obsession / Nora Roberts,EPLMCN,,3,The obsession / Nora Roberts,ROBERTS NORA,04/18/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20obsession%20/
EPLMCN20160418Property of a noblewoman : a novel / Danielle Steel. --,EPLMCN,,4,Property of a noblewoman : a novel / Danielle Steel. --,STEEL DANIELLE,04/18/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=property%20of%20a
EPLMCN20160418Still mine : a novel / Amy Stuart,EPLMCN,,3,Still mine : a novel / Amy Stuart,STUART AMY,04/18/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=still%20mine%20%3A
EPLMCN20160418Love you forever / written by Robert Munsch ; illustrated by Sheila McGraw,EPLMCN,,2,Love you forever / written by Robert Munsch ; illustrated by Sheila McGraw,MUNSCH ROBERT N,04/18/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=love%20you%20forever
EPLMCN20160418Brooklyn : a novel / Colm Toibin,EPLMCN,,4,Brooklyn : a novel / Colm Toibin,TOIBIN COLM,04/18/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=brooklyn%20%3A%20a
"EPLMCN20160418My secret mother : two different lives, one heartbreaking secret : a memoir / Phyllis Whitsell with Barbara Fisher",EPLMCN,,3,"My secret mother : two different lives, one heartbreaking secret : a memoir / Phyllis Whitsell with Barbara Fisher",WHITSELL PHYLLIS,04/18/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20mother
EPLMCN20160418Old school / by Jeff Kinney,EPLMCN,,2,Old school / by Jeff Kinney,KINNEY JEFF,04/18/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=old%20school%20/
EPLMCN20160418The girl on the train / Paula Hawkins,EPLMCN,,3,The girl on the train / Paula Hawkins,HAWKINS PAULA,04/18/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLMCN20160425The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,EPLMCN,,3,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,04/25/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
